>> START_DIR: ./data/l/l0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1l00 |STR_LEN: 309 |STR_TIME: 0.36601710319519043
> STR_ID: 4la2 |STR_LEN: 822 |STR_TIME: 1.5007638931274414
> STR_ID: 4la3 |STR_LEN: 403 |STR_TIME: 1.2598118782043457
> STR_ID: 4la4 |STR_LEN: 493 |STR_TIME: 0.7331910133361816
> STR_ID: 4la5 |STR_LEN: 464 |STR_TIME: 0.6672351360321045
> STR_ID: 4la6 |STR_LEN: 551 |STR_TIME: 0.6879761219024658
> STR_ID: 4la7 |STR_LEN: 805 |STR_TIME: 1.6761243343353271
> STR_ID: 4la9 |STR_LEN: 1068 |STR_TIME: 1.6735138893127441
> STR_ID: 4laa |STR_LEN: 220 |STR_TIME: 0.5172572135925293
> STR_ID: 4lab |STR_LEN: 209 |STR_TIME: 0.6776208877563477
> STR_ID: 4lac |STR_LEN: 1000 |STR_TIME: 2.8078410625457764
> STR_ID: 4lad |STR_LEN: 266 |STR_TIME: 0.48616766929626465
> STR_ID: 4lae |STR_LEN: 277 |STR_TIME: 0.6335349082946777
> STR_ID: 4laf |STR_LEN: 797 |STR_TIME: 1.3704800605773926
> STR_ID: 4lag |STR_LEN: 257 |STR_TIME: 0.6329929828643799
> STR_ID: 4lah |STR_LEN: 224 |STR_TIME: 0.6170470714569092
> STR_ID: 4laj |STR_LEN: 2575 |STR_TIME: 6.828770160675049
> STR_ID: 4lak |STR_LEN: 799 |STR_TIME: 2.1693272590637207
> STR_ID: 4lal |STR_LEN: 1917 |STR_TIME: 4.927393913269043
> STR_ID: 4lam |STR_LEN: 1020 |STR_TIME: 2.4358069896698
> STR_ID: 4lan |STR_LEN: 1330 |STR_TIME: 2.636749029159546
> STR_ID: 4lao |STR_LEN: 1135 |STR_TIME: 2.5907812118530273
> STR_ID: 4lap |STR_LEN: 654 |STR_TIME: 1.1644549369812012
> STR_ID: 4laq |STR_LEN: 232 |STR_TIME: 0.7722868919372559
> STR_ID: 4lar |STR_LEN: 288 |STR_TIME: 0.46897101402282715
> STR_ID: 4las |STR_LEN: 304 |STR_TIME: 0.4882960319519043
> STR_ID: 4lat |STR_LEN: 533 |STR_TIME: 0.9218497276306152
> STR_ID: 4lau |STR_LEN: 908 |STR_TIME: 1.3846023082733154
> STR_ID: 4lav |STR_LEN: 1057 |STR_TIME: 1.7759490013122559
> STR_ID: 4law |STR_LEN: 552 |STR_TIME: 1.5390758514404297
> STR_ID: 4lax |STR_LEN: 338 |STR_TIME: 0.8695628643035889
> STR_ID: 4lay |STR_LEN: 501 |STR_TIME: 0.9237089157104492
> STR_ID: 4laz |STR_LEN: 910 |STR_TIME: 1.4042372703552246
> STR_ID: 5la0 |STR_LEN: 1061 |STR_TIME: 1.922485113143921
> STR_ID: 5la1 |STR_LEN: 1081 |STR_TIME: 1.1839427947998047
> STR_ID: 5la2 |STR_LEN: 1870 |STR_TIME: 3.6642961502075195
> STR_ID: 5la4 |STR_LEN: 738 |STR_TIME: 0.9699358940124512
> STR_ID: 5la5 |STR_LEN: 219 |STR_TIME: 0.3296968936920166
> STR_ID: 5la6 |STR_LEN: 2587 |STR_TIME: 7.389992952346802
> STR_ID: 5la7 |STR_LEN: 675 |STR_TIME: 0.9257841110229492
> STR_ID: 5la8 |STR_LEN: 219 |STR_TIME: 0.3216531276702881
> STR_ID: 5la9 |STR_LEN: 534 |STR_TIME: 1.5587162971496582
> STR_ID: 5laa |STR_LEN: 483 |STR_TIME: 1.7053978443145752
> STR_ID: 5lab |STR_LEN: 401 |STR_TIME: 0.7351431846618652
> STR_ID: 5lad |STR_LEN: 359 |STR_TIME: 0.6218719482421875
> STR_ID: 5lae |STR_LEN: 745 |STR_TIME: 0.9541282653808594
> STR_ID: 5laf |STR_LEN: 224 |STR_TIME: 0.32840394973754883
> STR_ID: 5lag |STR_LEN: 219 |STR_TIME: 0.3164939880371094
> STR_ID: 5lah |STR_LEN: 45 |STR_TIME: 1.078808069229126
> STR_ID: 5lai |STR_LEN: 7292 |STR_TIME: 21.24452495574951
> STR_ID: 5laj |STR_LEN: 6553 |STR_TIME: 21.010345935821533
> STR_ID: 5lal |STR_LEN: 533 |STR_TIME: 1.560041904449463
> STR_ID: 5lam |STR_LEN: 108 |STR_TIME: 6.830144166946411
> STR_ID: 5lao |STR_LEN: 108 |STR_TIME: 6.845760107040405
> STR_ID: 5lap |STR_LEN: 936 |STR_TIME: 0.947861909866333
> STR_ID: 5lar |STR_LEN: 758 |STR_TIME: 1.3325591087341309
> STR_ID: 5las |STR_LEN: 673 |STR_TIME: 1.755338191986084
> STR_ID: 5lat |STR_LEN: 411 |STR_TIME: 1.2402429580688477
> STR_ID: 5lau |STR_LEN: 361 |STR_TIME: 0.6772019863128662
> STR_ID: 5lav |STR_LEN: 127 |STR_TIME: 0.23772597312927246
> STR_ID: 5law |STR_LEN: 141 |STR_TIME: 0.26070094108581543
> STR_ID: 5lax |STR_LEN: 1036 |STR_TIME: 2.6594109535217285
> STR_ID: 5lay |STR_LEN: 665 |STR_TIME: 1.1442961692810059
> STR_ID: 5laz |STR_LEN: 132 |STR_TIME: 0.25923681259155273
>> FINISH_DIR: ./data/l/la/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1795 |DIR_TIME: 404.87352681159973 

>> START_DIR: ./data/l/lb/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1lb0 |STR_LEN: 13 |STR_TIME: 0.06836915016174316
> STR_ID: 1lb1 |STR_LEN: 2008 |STR_TIME: 3.6518330574035645
> STR_ID: 1lb2 |STR_LEN: 416 |STR_TIME: 0.8741376399993896
> STR_ID: 1lb3 |STR_LEN: 466 |STR_TIME: 0.8097047805786133
> STR_ID: 1lb4 |STR_LEN: 200 |STR_TIME: 0.330747127532959
> STR_ID: 1lb5 |STR_LEN: 242 |STR_TIME: 0.3613910675048828
> STR_ID: 1lb6 |STR_LEN: 286 |STR_TIME: 0.42337608337402344
> STR_ID: 1lb7 |STR_LEN: 16 |STR_TIME: 1.0235538482666016
> STR_ID: 1lb8 |STR_LEN: 748 |STR_TIME: 0.9899358749389648
> STR_ID: 1lb9 |STR_LEN: 700 |STR_TIME: 0.9789297580718994
> STR_ID: 1lba |STR_LEN: 173 |STR_TIME: 0.30182480812072754
> STR_ID: 1lbb |STR_LEN: 399 |STR_TIME: 0.5380699634552002
> STR_ID: 1lbc |STR_LEN: 1107 |STR_TIME: 1.4816792011260986
> STR_ID: 1lbd |STR_LEN: 238 |STR_TIME: 0.4628422260284424
> STR_ID: 1lbe |STR_LEN: 567 |STR_TIME: 0.9181859493255615
> STR_ID: 1lbf |STR_LEN: 501 |STR_TIME: 0.5692727565765381
> STR_ID: 1lbg |STR_LEN: 1512 |STR_TIME: 1.0005550384521484
> STR_ID: 1lbh |STR_LEN: 1188 |STR_TIME: 1.9841468334197998
> STR_ID: 1lbi |STR_LEN: 1184 |STR_TIME: 2.04896879196167
> STR_ID: 1lbj |STR_LEN: 22 |STR_TIME: 1.8244311809539795
> STR_ID: 1lbk |STR_LEN: 871 |STR_TIME: 0.9085171222686768
> STR_ID: 1lbl |STR_LEN: 451 |STR_TIME: 0.5510721206665039
> STR_ID: 1lbm |STR_LEN: 264 |STR_TIME: 0.4047422409057617
> STR_ID: 1lbq |STR_LEN: 832 |STR_TIME: 1.3578989505767822
> STR_ID: 1lbs |STR_LEN: 2012 |STR_TIME: 3.2112250328063965
> STR_ID: 1lbt |STR_LEN: 795 |STR_TIME: 1.1787769794464111
> STR_ID: 1lbu |STR_LEN: 443 |STR_TIME: 0.4539661407470703
> STR_ID: 1lbv |STR_LEN: 737 |STR_TIME: 0.967522144317627
> STR_ID: 1lbw |STR_LEN: 640 |STR_TIME: 0.9299278259277344
> STR_ID: 1lbx |STR_LEN: 601 |STR_TIME: 0.9508638381958008
> STR_ID: 1lby |STR_LEN: 700 |STR_TIME: 1.0132899284362793
> STR_ID: 1lbz |STR_LEN: 654 |STR_TIME: 1.0505142211914062
> STR_ID: 2lb0 |STR_LEN: 43 |STR_TIME: 2.9320361614227295
> STR_ID: 2lb1 |STR_LEN: 49 |STR_TIME: 3.2046871185302734
> STR_ID: 2lb2 |STR_LEN: 47 |STR_TIME: 3.8733959197998047
> STR_ID: 2lb3 |STR_LEN: 44 |STR_TIME: 3.0086100101470947
> STR_ID: 2lb4 |STR_LEN: 18 |STR_TIME: 0.17432785034179688
> STR_ID: 2lb5 |STR_LEN: 173 |STR_TIME: 11.781534910202026
> STR_ID: 2lb6 |STR_LEN: 176 |STR_TIME: 11.53236722946167
> STR_ID: 2lb7 |STR_LEN: 44 |STR_TIME: 2.3638877868652344
> STR_ID: 2lb9 |STR_LEN: 173 |STR_TIME: 11.964869976043701
> STR_ID: 2lba |STR_LEN: 129 |STR_TIME: 8.91550087928772
> STR_ID: 2lbb |STR_LEN: 88 |STR_TIME: 2.886093854904175
> STR_ID: 2lbc |STR_LEN: 126 |STR_TIME: 5.9302709102630615
> STR_ID: 2lbd |STR_LEN: 358 |STR_TIME: 0.6419639587402344
> STR_ID: 2lbf |STR_LEN: 139 |STR_TIME: 4.203293800354004
> STR_ID: 2lbg |STR_LEN: 27 |STR_TIME: 1.4008777141571045
> STR_ID: 2lbh |STR_LEN: 184 |STR_TIME: 10.660597324371338
> STR_ID: 2lbi |STR_LEN: 25 |STR_TIME: 0.23864173889160156
> STR_ID: 2lbj |STR_LEN: 17 |STR_TIME: 0.864670991897583
> STR_ID: 2lbk |STR_LEN: 17 |STR_TIME: 0.9767260551452637
> STR_ID: 2lbl |STR_LEN: 17 |STR_TIME: 0.8540940284729004
> STR_ID: 2lbm |STR_LEN: 160 |STR_TIME: 12.798717737197876
> STR_ID: 2lbn |STR_LEN: 92 |STR_TIME: 5.2790000438690186
> STR_ID: 2lbo |STR_LEN: 123 |STR_TIME: 3.8082339763641357
> STR_ID: 2lbp |STR_LEN: 437 |STR_TIME: 0.6708452701568604
> STR_ID: 2lbq |STR_LEN: 17 |STR_TIME: 0.9065608978271484
> STR_ID: 2lbr |STR_LEN: 17 |STR_TIME: 0.9278311729431152
> STR_ID: 2lbs |STR_LEN: 122 |STR_TIME: 8.153287887573242
> STR_ID: 2lbt |STR_LEN: 131 |STR_TIME: 7.738279819488525
> STR_ID: 2lbu |STR_LEN: 356 |STR_TIME: 3.5369019508361816
> STR_ID: 2lbv |STR_LEN: 160 |STR_TIME: 11.298285007476807
> STR_ID: 2lbw |STR_LEN: 121 |STR_TIME: 8.234901666641235
> STR_ID: 2lbx |STR_LEN: 121 |STR_TIME: 8.11499309539795
> STR_ID: 2lby |STR_LEN: 19 |STR_TIME: 1.3777008056640625
> STR_ID: 2lbz |STR_LEN: 31 |STR_TIME: 1.826185941696167
> STR_ID: 3lb0 |STR_LEN: 1100 |STR_TIME: 1.1741559505462646
> STR_ID: 3lb1 |STR_LEN: 548 |STR_TIME: 0.712238073348999
> STR_ID: 3lb2 |STR_LEN: 636 |STR_TIME: 1.4851319789886475
> STR_ID: 3lb3 |STR_LEN: 494 |STR_TIME: 1.2223730087280273
> STR_ID: 3lb4 |STR_LEN: 581 |STR_TIME: 0.7727248668670654
> STR_ID: 3lb5 |STR_LEN: 889 |STR_TIME: 1.1525800228118896
> STR_ID: 3lb6 |STR_LEN: 791 |STR_TIME: 2.4739692211151123
> STR_ID: 3lb8 |STR_LEN: 1109 |STR_TIME: 1.8729400634765625
> STR_ID: 3lb9 |STR_LEN: 586 |STR_TIME: 0.9867939949035645
> STR_ID: 3lba |STR_LEN: 313 |STR_TIME: 0.5163612365722656
> STR_ID: 3lbb |STR_LEN: 445 |STR_TIME: 0.5950222015380859
> STR_ID: 3lbc |STR_LEN: 2440 |STR_TIME: 2.4501099586486816
> STR_ID: 3lbd |STR_LEN: 396 |STR_TIME: 0.49101805686950684
> STR_ID: 3lbe |STR_LEN: 866 |STR_TIME: 1.8553037643432617
> STR_ID: 3lbf |STR_LEN: 1188 |STR_TIME: 2.8609299659729004
> STR_ID: 3lbg |STR_LEN: 620 |STR_TIME: 0.6864283084869385
> STR_ID: 3lbh |STR_LEN: 336 |STR_TIME: 0.42122483253479004
> STR_ID: 3lbi |STR_LEN: 291 |STR_TIME: 0.39924097061157227
> STR_ID: 3lbj |STR_LEN: 199 |STR_TIME: 0.4153780937194824
> STR_ID: 3lbk |STR_LEN: 107 |STR_TIME: 0.21970510482788086
> STR_ID: 3lbl |STR_LEN: 569 |STR_TIME: 1.1010658740997314
> STR_ID: 3lbm |STR_LEN: 2731 |STR_TIME: 2.600162982940674
> STR_ID: 3lbn |STR_LEN: 281 |STR_TIME: 0.4242889881134033
> STR_ID: 3lbo |STR_LEN: 732 |STR_TIME: 1.3497631549835205
> STR_ID: 3lbs |STR_LEN: 1056 |STR_TIME: 1.4300920963287354
> STR_ID: 3lbw |STR_LEN: 123 |STR_TIME: 0.21666407585144043
> STR_ID: 3lbx |STR_LEN: 322 |STR_TIME: 0.6310749053955078
> STR_ID: 3lby |STR_LEN: 576 |STR_TIME: 1.166898250579834
> STR_ID: 3lbz |STR_LEN: 271 |STR_TIME: 0.5151591300964355
> STR_ID: 4lb0 |STR_LEN: 1391 |STR_TIME: 3.4260942935943604
> STR_ID: 4lb1 |STR_LEN: 128 |STR_TIME: 0.41805005073547363
> STR_ID: 4lb2 |STR_LEN: 1235 |STR_TIME: 2.1396849155426025
> STR_ID: 4lb3 |STR_LEN: 910 |STR_TIME: 1.386857032775879
> STR_ID: 4lb4 |STR_LEN: 913 |STR_TIME: 1.4499428272247314
> STR_ID: 4lb5 |STR_LEN: 246 |STR_TIME: 0.5990440845489502
> STR_ID: 4lb6 |STR_LEN: 142 |STR_TIME: 0.320781946182251
> STR_ID: 4lb7 |STR_LEN: 128 |STR_TIME: 0.3915750980377197
> STR_ID: 4lb8 |STR_LEN: 359 |STR_TIME: 0.9315657615661621
> STR_ID: 4lb9 |STR_LEN: 656 |STR_TIME: 1.0978748798370361
> STR_ID: 4lba |STR_LEN: 468 |STR_TIME: 0.8721468448638916
> STR_ID: 4lbb |STR_LEN: 92 |STR_TIME: 0.2493879795074463
> STR_ID: 4lbd |STR_LEN: 349 |STR_TIME: 0.48726797103881836
> STR_ID: 4lbe |STR_LEN: 628 |STR_TIME: 1.7826917171478271
> STR_ID: 4lbf |STR_LEN: 445 |STR_TIME: 0.554955005645752
> STR_ID: 4lbg |STR_LEN: 1390 |STR_TIME: 2.55069899559021
> STR_ID: 4lbh |STR_LEN: 174 |STR_TIME: 0.23254108428955078
> STR_ID: 4lbi |STR_LEN: 648 |STR_TIME: 0.7539877891540527
> STR_ID: 4lbj |STR_LEN: 350 |STR_TIME: 0.3721017837524414
> STR_ID: 4lbk |STR_LEN: 325 |STR_TIME: 0.3762631416320801
> STR_ID: 4lbl |STR_LEN: 341 |STR_TIME: 0.37984585762023926
> STR_ID: 4lbm |STR_LEN: 260 |STR_TIME: 0.5702099800109863
> STR_ID: 4lbn |STR_LEN: 263 |STR_TIME: 0.5583839416503906
> STR_ID: 4lbo |STR_LEN: 262 |STR_TIME: 0.5691781044006348
> STR_ID: 4lbp |STR_LEN: 177 |STR_TIME: 0.2518489360809326
> STR_ID: 4lbq |STR_LEN: 767 |STR_TIME: 1.7479119300842285
> STR_ID: 4lbr |STR_LEN: 910 |STR_TIME: 1.3718130588531494
> STR_ID: 4lbs |STR_LEN: 910 |STR_TIME: 1.4089558124542236
> STR_ID: 4lbt |STR_LEN: 703 |STR_TIME: 1.2323119640350342
> STR_ID: 4lbu |STR_LEN: 810 |STR_TIME: 1.4638259410858154
> STR_ID: 4lbv |STR_LEN: 663 |STR_TIME: 1.4128508567810059
> STR_ID: 4lbw |STR_LEN: 752 |STR_TIME: 1.4819672107696533
> STR_ID: 4lbx |STR_LEN: 1403 |STR_TIME: 2.538731813430786
> STR_ID: 4lby |STR_LEN: 488 |STR_TIME: 1.358370065689087
> STR_ID: 4lbz |STR_LEN: 620 |STR_TIME: 1.3897709846496582
> STR_ID: 5lb1 |STR_LEN: 1185 |STR_TIME: 2.001499891281128
> STR_ID: 5lb2 |STR_LEN: 262 |STR_TIME: 0.5227761268615723
> STR_ID: 5lb3 |STR_LEN: 1875 |STR_TIME: 1.7226581573486328
> STR_ID: 5lb4 |STR_LEN: 255 |STR_TIME: 0.4516139030456543
> STR_ID: 5lb5 |STR_LEN: 2137 |STR_TIME: 2.9660160541534424
> STR_ID: 5lb6 |STR_LEN: 398 |STR_TIME: 1.2508411407470703
> STR_ID: 5lb7 |STR_LEN: 466 |STR_TIME: 0.8903560638427734
> STR_ID: 5lb8 |STR_LEN: 855 |STR_TIME: 1.4090707302093506
> STR_ID: 5lb9 |STR_LEN: 1270 |STR_TIME: 2.297927141189575
> STR_ID: 5lba |STR_LEN: 2087 |STR_TIME: 3.3328709602355957
> STR_ID: 5lbb |STR_LEN: 354 |STR_TIME: 1.2318880558013916
> STR_ID: 5lbc |STR_LEN: 368 |STR_TIME: 1.2462947368621826
> STR_ID: 5lbe |STR_LEN: 326 |STR_TIME: 1.1951642036437988
> STR_ID: 5lbf |STR_LEN: 361 |STR_TIME: 1.2821710109710693
> STR_ID: 5lbg |STR_LEN: 1011 |STR_TIME: 1.133120059967041
> STR_ID: 5lbh |STR_LEN: 2014 |STR_TIME: 3.1573450565338135
> STR_ID: 5lbi |STR_LEN: 489 |STR_TIME: 0.8981890678405762
> STR_ID: 5lbm |STR_LEN: 348 |STR_TIME: 0.7189290523529053
> STR_ID: 5lbp |STR_LEN: 410 |STR_TIME: 0.730139970779419
> STR_ID: 5lbq |STR_LEN: 803 |STR_TIME: 1.5412559509277344
> STR_ID: 5lbr |STR_LEN: 423 |STR_TIME: 0.6529271602630615
> STR_ID: 5lbs |STR_LEN: 1440 |STR_TIME: 4.155911207199097
> STR_ID: 5lbt |STR_LEN: 686 |STR_TIME: 1.7057380676269531
> STR_ID: 5lbu |STR_LEN: 730 |STR_TIME: 1.0106148719787598
> STR_ID: 5lbv |STR_LEN: 831 |STR_TIME: 2.577359199523926
> STR_ID: 5lbx |STR_LEN: 937 |STR_TIME: 2.1821110248565674
>> FINISH_DIR: ./data/l/lb/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1951 |DIR_TIME: 310.70388197898865 

>> START_DIR: ./data/l/lc/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1lc0 |STR_LEN: 700 |STR_TIME: 0.7389822006225586
> STR_ID: 1lc1 |STR_LEN: 105 |STR_TIME: 0.4008769989013672
> STR_ID: 1lc2 |STR_LEN: 105 |STR_TIME: 11.001940965652466
> STR_ID: 1lc3 |STR_LEN: 559 |STR_TIME: 0.7378518581390381
> STR_ID: 1lc4 |STR_LEN: 120 |STR_TIME: 0.2815680503845215
> STR_ID: 1lc5 |STR_LEN: 628 |STR_TIME: 0.732914924621582
> STR_ID: 1lc6 |STR_LEN: 24 |STR_TIME: 6.288090944290161
> STR_ID: 1lc7 |STR_LEN: 587 |STR_TIME: 0.7345738410949707
> STR_ID: 1lc8 |STR_LEN: 628 |STR_TIME: 0.7320799827575684
> STR_ID: 1lca |STR_LEN: 443 |STR_TIME: 0.8533129692077637
> STR_ID: 1lcb |STR_LEN: 357 |STR_TIME: 0.8019990921020508
> STR_ID: 1lcc |STR_LEN: 127 |STR_TIME: 0.3753080368041992
> STR_ID: 1lcd |STR_LEN: 123 |STR_TIME: 1.0215249061584473
> STR_ID: 1lce |STR_LEN: 348 |STR_TIME: 0.7820520401000977
> STR_ID: 1lcf |STR_LEN: 1021 |STR_TIME: 1.378981113433838
> STR_ID: 1lci |STR_LEN: 888 |STR_TIME: 1.0329358577728271
> STR_ID: 1lcj |STR_LEN: 180 |STR_TIME: 0.274982213973999
> STR_ID: 1lck |STR_LEN: 231 |STR_TIME: 0.37898707389831543
> STR_ID: 1lcl |STR_LEN: 218 |STR_TIME: 0.3188180923461914
> STR_ID: 1lcm |STR_LEN: 7 |STR_TIME: 0.05952572822570801
> STR_ID: 1lcn |STR_LEN: 397 |STR_TIME: 0.5256729125976562
> STR_ID: 1lco |STR_LEN: 1041 |STR_TIME: 2.0987539291381836
> STR_ID: 1lcp |STR_LEN: 1950 |STR_TIME: 1.967844009399414
> STR_ID: 1lcs |STR_LEN: 600 |STR_TIME: 0.8485779762268066
> STR_ID: 1lct |STR_LEN: 512 |STR_TIME: 0.6516008377075195
> STR_ID: 1lcu |STR_LEN: 827 |STR_TIME: 1.4527370929718018
> STR_ID: 1lcv |STR_LEN: 335 |STR_TIME: 0.4721362590789795
> STR_ID: 1lcw |STR_LEN: 346 |STR_TIME: 0.471538782119751
> STR_ID: 1lcx |STR_LEN: 13 |STR_TIME: 1.1300387382507324
> STR_ID: 1lcy |STR_LEN: 598 |STR_TIME: 0.614091157913208
> STR_ID: 1lcz |STR_LEN: 339 |STR_TIME: 0.46625804901123047
> STR_ID: 2lc0 |STR_LEN: 132 |STR_TIME: 12.790714025497437
> STR_ID: 2lc1 |STR_LEN: 100 |STR_TIME: 9.457320928573608
> STR_ID: 2lc2 |STR_LEN: 108 |STR_TIME: 7.053433895111084
> STR_ID: 2lc3 |STR_LEN: 88 |STR_TIME: 5.781842947006226
> STR_ID: 2lc4 |STR_LEN: 111 |STR_TIME: 7.335842132568359
> STR_ID: 2lc5 |STR_LEN: 87 |STR_TIME: 5.806092023849487
> STR_ID: 2lc6 |STR_LEN: 128 |STR_TIME: 7.613767862319946
> STR_ID: 2lc7 |STR_LEN: 100 |STR_TIME: 6.029417037963867
> STR_ID: 2lc8 |STR_LEN: 56 |STR_TIME: 3.9857890605926514
> STR_ID: 2lc9 |STR_LEN: 164 |STR_TIME: 5.439388751983643
> STR_ID: 2lca |STR_LEN: 131 |STR_TIME: 7.418341875076294
> STR_ID: 2lcb |STR_LEN: 164 |STR_TIME: 5.455735921859741
> STR_ID: 2lcc |STR_LEN: 76 |STR_TIME: 5.19550633430481
> STR_ID: 2lce |STR_LEN: 66 |STR_TIME: 2.0912930965423584
> STR_ID: 2lcf |STR_LEN: 171 |STR_TIME: 11.597476720809937
> STR_ID: 2lcg |STR_LEN: 142 |STR_TIME: 9.119071006774902
> STR_ID: 2lch |STR_LEN: 113 |STR_TIME: 7.748409032821655
> STR_ID: 2lci |STR_LEN: 134 |STR_TIME: 9.441781997680664
> STR_ID: 2lcj |STR_LEN: 185 |STR_TIME: 12.639477014541626
> STR_ID: 2lck |STR_LEN: 297 |STR_TIME: 14.423749923706055
> STR_ID: 2lcl |STR_LEN: 66 |STR_TIME: 4.469727993011475
> STR_ID: 2lcm |STR_LEN: 28 |STR_TIME: 2.193613052368164
> STR_ID: 2lcn |STR_LEN: 21 |STR_TIME: 0.6654322147369385
> STR_ID: 2lco |STR_LEN: 21 |STR_TIME: 0.8439857959747314
> STR_ID: 2lcp |STR_LEN: 193 |STR_TIME: 12.85010814666748
> STR_ID: 2lcq |STR_LEN: 162 |STR_TIME: 10.825618982315063
> STR_ID: 2lcr |STR_LEN: 97 |STR_TIME: 4.448814868927002
> STR_ID: 2lcs |STR_LEN: 83 |STR_TIME: 5.421905755996704
> STR_ID: 2lct |STR_LEN: 120 |STR_TIME: 8.216897010803223
> STR_ID: 2lcu |STR_LEN: 223 |STR_TIME: 11.12262511253357
> STR_ID: 2lcv |STR_LEN: 47 |STR_TIME: 1.7115490436553955
> STR_ID: 2lcw |STR_LEN: 108 |STR_TIME: 6.892250061035156
> STR_ID: 2lcx |STR_LEN: 88 |STR_TIME: 5.929555177688599
> STR_ID: 2lcy |STR_LEN: 54 |STR_TIME: 3.4573419094085693
> STR_ID: 2lcz |STR_LEN: 54 |STR_TIME: 3.361732006072998
> STR_ID: 3lc0 |STR_LEN: 594 |STR_TIME: 0.9566011428833008
> STR_ID: 3lc1 |STR_LEN: 1758 |STR_TIME: 2.4639060497283936
> STR_ID: 3lc2 |STR_LEN: 1493 |STR_TIME: 2.3642418384552
> STR_ID: 3lc3 |STR_LEN: 1010 |STR_TIME: 1.2427501678466797
> STR_ID: 3lc4 |STR_LEN: 928 |STR_TIME: 1.7055160999298096
> STR_ID: 3lc5 |STR_LEN: 304 |STR_TIME: 0.555696964263916
> STR_ID: 3lc6 |STR_LEN: 1165 |STR_TIME: 2.1104283332824707
> STR_ID: 3lc7 |STR_LEN: 1465 |STR_TIME: 2.3746888637542725
> STR_ID: 3lc8 |STR_LEN: 1291 |STR_TIME: 1.5079972743988037
> STR_ID: 3lc9 |STR_LEN: 259 |STR_TIME: 0.3752322196960449
> STR_ID: 3lca |STR_LEN: 730 |STR_TIME: 0.9523229598999023
> STR_ID: 3lcb |STR_LEN: 1972 |STR_TIME: 6.687571048736572
> STR_ID: 3lcc |STR_LEN: 416 |STR_TIME: 0.5257649421691895
> STR_ID: 3lcd |STR_LEN: 337 |STR_TIME: 0.5893270969390869
> STR_ID: 3lce |STR_LEN: 1914 |STR_TIME: 2.077651023864746
> STR_ID: 3lcf |STR_LEN: 2480 |STR_TIME: 2.4214248657226562
> STR_ID: 3lcg |STR_LEN: 2841 |STR_TIME: 2.629371166229248
> STR_ID: 3lch |STR_LEN: 2073 |STR_TIME: 2.303332805633545
> STR_ID: 3lci |STR_LEN: 1827 |STR_TIME: 2.306488037109375
> STR_ID: 3lcj |STR_LEN: 192 |STR_TIME: 0.3391449451446533
> STR_ID: 3lck |STR_LEN: 612 |STR_TIME: 0.6740579605102539
> STR_ID: 3lcl |STR_LEN: 2400 |STR_TIME: 2.4145631790161133
> STR_ID: 3lcm |STR_LEN: 1143 |STR_TIME: 1.6185028553009033
> STR_ID: 3lcn |STR_LEN: 332 |STR_TIME: 1.3107681274414062
> STR_ID: 3lco |STR_LEN: 294 |STR_TIME: 0.9756369590759277
> STR_ID: 3lcp |STR_LEN: 722 |STR_TIME: 1.186614751815796
> STR_ID: 3lcr |STR_LEN: 773 |STR_TIME: 1.8591911792755127
> STR_ID: 3lcs |STR_LEN: 426 |STR_TIME: 1.1190829277038574
> STR_ID: 3lct |STR_LEN: 405 |STR_TIME: 1.0914969444274902
> STR_ID: 3lcu |STR_LEN: 457 |STR_TIME: 0.5930271148681641
> STR_ID: 3lcv |STR_LEN: 441 |STR_TIME: 0.6180429458618164
> STR_ID: 3lcw |STR_LEN: 1665 |STR_TIME: 2.202545166015625
> STR_ID: 3lcx |STR_LEN: 1950 |STR_TIME: 2.3469979763031006
> STR_ID: 3lcy |STR_LEN: 1114 |STR_TIME: 2.6988837718963623
> STR_ID: 3lcz |STR_LEN: 329 |STR_TIME: 0.45545220375061035
> STR_ID: 4lc0 |STR_LEN: 607 |STR_TIME: 1.4150938987731934
> STR_ID: 4lc1 |STR_LEN: 1086 |STR_TIME: 2.154872179031372
> STR_ID: 4lc2 |STR_LEN: 237 |STR_TIME: 0.4736440181732178
> STR_ID: 4lc3 |STR_LEN: 1785 |STR_TIME: 2.9823849201202393
> STR_ID: 4lc4 |STR_LEN: 1359 |STR_TIME: 2.516395092010498
> STR_ID: 4lc5 |STR_LEN: 522 |STR_TIME: 0.6970901489257812
> STR_ID: 4lc6 |STR_LEN: 937 |STR_TIME: 1.630486011505127
> STR_ID: 4lc7 |STR_LEN: 557 |STR_TIME: 0.8007180690765381
> STR_ID: 4lc8 |STR_LEN: 971 |STR_TIME: 1.7114458084106445
> STR_ID: 4lc9 |STR_LEN: 991 |STR_TIME: 1.7582859992980957
> STR_ID: 4lca |STR_LEN: 1403 |STR_TIME: 2.543328046798706
> STR_ID: 4lcb |STR_LEN: 354 |STR_TIME: 0.5355377197265625
> STR_ID: 4lcc |STR_LEN: 742 |STR_TIME: 2.435073137283325
