>> START_DIR: ./data/o/o0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1o00 |STR_LEN: 5748 |STR_TIME: 7.231147050857544
> STR_ID: 1ocs |STR_LEN: 196 |STR_TIME: 0.31139087677001953
> STR_ID: 1oct |STR_LEN: 161 |STR_TIME: 0.39898085594177246
> STR_ID: 1ocu |STR_LEN: 346 |STR_TIME: 0.5378749370574951
> STR_ID: 1ocv |STR_LEN: 857 |STR_TIME: 0.9326062202453613
> STR_ID: 1ocw |STR_LEN: 298 |STR_TIME: 0.4544868469238281
> STR_ID: 1ocx |STR_LEN: 855 |STR_TIME: 1.8602159023284912
> STR_ID: 1ocy |STR_LEN: 718 |STR_TIME: 0.887535810470581
> STR_ID: 1ocz |STR_LEN: 3580 |STR_TIME: 6.2981860637664795
> STR_ID: 2oc0 |STR_LEN: 584 |STR_TIME: 0.7243912220001221
> STR_ID: 2oc1 |STR_LEN: 473 |STR_TIME: 0.6773731708526611
> STR_ID: 2oc2 |STR_LEN: 694 |STR_TIME: 1.0814390182495117
> STR_ID: 2oc3 |STR_LEN: 554 |STR_TIME: 0.6459488868713379
> STR_ID: 2oc4 |STR_LEN: 336 |STR_TIME: 0.5548160076141357
> STR_ID: 2oc5 |STR_LEN: 536 |STR_TIME: 0.5419988632202148
> STR_ID: 2oc6 |STR_LEN: 450 |STR_TIME: 0.5532920360565186
> STR_ID: 2oc7 |STR_LEN: 509 |STR_TIME: 0.6801941394805908
> STR_ID: 2oc8 |STR_LEN: 516 |STR_TIME: 0.6906590461730957
> STR_ID: 2oc9 |STR_LEN: 336 |STR_TIME: 0.5354149341583252
> STR_ID: 2oca |STR_LEN: 600 |STR_TIME: 0.9368929862976074
> STR_ID: 2ocb |STR_LEN: 219 |STR_TIME: 0.3706779479980469
> STR_ID: 2occ |STR_LEN: 3582 |STR_TIME: 6.240916013717651
> STR_ID: 2ocd |STR_LEN: 1850 |STR_TIME: 2.4143598079681396
> STR_ID: 2oce |STR_LEN: 995 |STR_TIME: 1.2985467910766602
> STR_ID: 2ocf |STR_LEN: 338 |STR_TIME: 0.6145472526550293
> STR_ID: 2ocg |STR_LEN: 559 |STR_TIME: 0.6592700481414795
> STR_ID: 2och |STR_LEN: 117 |STR_TIME: 0.18358492851257324
> STR_ID: 2oci |STR_LEN: 525 |STR_TIME: 0.5646007061004639
> STR_ID: 2ocj |STR_LEN: 1169 |STR_TIME: 1.4445393085479736
> STR_ID: 2ock |STR_LEN: 541 |STR_TIME: 0.5444080829620361
> STR_ID: 2ocl |STR_LEN: 541 |STR_TIME: 0.5511717796325684
> STR_ID: 2ocp |STR_LEN: 2040 |STR_TIME: 3.443655014038086
> STR_ID: 2ocs |STR_LEN: 172 |STR_TIME: 0.3441200256347656
> STR_ID: 2oct |STR_LEN: 364 |STR_TIME: 0.40407776832580566
> STR_ID: 2ocu |STR_LEN: 624 |STR_TIME: 0.7076380252838135
> STR_ID: 2ocv |STR_LEN: 447 |STR_TIME: 0.6022157669067383
> STR_ID: 2ocw |STR_LEN: 585 |STR_TIME: 1.3281691074371338
> STR_ID: 2ocx |STR_LEN: 476 |STR_TIME: 0.6243329048156738
> STR_ID: 2ocy |STR_LEN: 445 |STR_TIME: 0.7952818870544434
> STR_ID: 2ocz |STR_LEN: 534 |STR_TIME: 0.5263898372650146
> STR_ID: 3oc0 |STR_LEN: 1545 |STR_TIME: 2.6106979846954346
> STR_ID: 3oc1 |STR_LEN: 377 |STR_TIME: 0.6440219879150391
> STR_ID: 3oc2 |STR_LEN: 715 |STR_TIME: 1.5775747299194336
> STR_ID: 3oc3 |STR_LEN: 1888 |STR_TIME: 3.2880771160125732
> STR_ID: 3oc4 |STR_LEN: 1032 |STR_TIME: 1.6077280044555664
> STR_ID: 3oc5 |STR_LEN: 418 |STR_TIME: 0.9498522281646729
> STR_ID: 3oc6 |STR_LEN: 394 |STR_TIME: 0.7914261817932129
> STR_ID: 3oc7 |STR_LEN: 480 |STR_TIME: 0.8628101348876953
> STR_ID: 3oc8 |STR_LEN: 248 |STR_TIME: 0.5040562152862549
> STR_ID: 3oc9 |STR_LEN: 782 |STR_TIME: 1.4298951625823975
> STR_ID: 3oca |STR_LEN: 490 |STR_TIME: 1.2181072235107422
> STR_ID: 3ocb |STR_LEN: 757 |STR_TIME: 1.2622361183166504
> STR_ID: 3occ |STR_LEN: 2606 |STR_TIME: 4.578195810317993
> STR_ID: 3ocd |STR_LEN: 865 |STR_TIME: 1.4652552604675293
> STR_ID: 3oce |STR_LEN: 2403 |STR_TIME: 5.579864263534546
> STR_ID: 3ocf |STR_LEN: 2390 |STR_TIME: 5.319111108779907
> STR_ID: 3ocg |STR_LEN: 466 |STR_TIME: 0.691065788269043
> STR_ID: 3och |STR_LEN: 453 |STR_TIME: 0.6267249584197998
> STR_ID: 3oci |STR_LEN: 670 |STR_TIME: 1.364353895187378
> STR_ID: 3ocj |STR_LEN: 704 |STR_TIME: 1.1110608577728271
> STR_ID: 3ocl |STR_LEN: 644 |STR_TIME: 1.5739130973815918
> STR_ID: 3ocm |STR_LEN: 629 |STR_TIME: 1.1532742977142334
> STR_ID: 3ocn |STR_LEN: 542 |STR_TIME: 1.6013169288635254
> STR_ID: 3oco |STR_LEN: 383 |STR_TIME: 0.9158451557159424
> STR_ID: 3ocp |STR_LEN: 356 |STR_TIME: 0.4978902339935303
> STR_ID: 3ocq |STR_LEN: 184 |STR_TIME: 0.49907779693603516
> STR_ID: 3ocr |STR_LEN: 835 |STR_TIME: 1.7458019256591797
> STR_ID: 3ocs |STR_LEN: 428 |STR_TIME: 0.5563299655914307
> STR_ID: 3oct |STR_LEN: 346 |STR_TIME: 0.8500499725341797
> STR_ID: 3ocu |STR_LEN: 523 |STR_TIME: 0.9394533634185791
> STR_ID: 3ocv |STR_LEN: 529 |STR_TIME: 0.9853911399841309
> STR_ID: 3ocw |STR_LEN: 480 |STR_TIME: 0.529249906539917
> STR_ID: 3ocx |STR_LEN: 421 |STR_TIME: 0.8762812614440918
> STR_ID: 3ocy |STR_LEN: 505 |STR_TIME: 0.9274129867553711
> STR_ID: 3ocz |STR_LEN: 554 |STR_TIME: 0.9463951587677002
> STR_ID: 4oc0 |STR_LEN: 1162 |STR_TIME: 2.5465128421783447
> STR_ID: 4oc1 |STR_LEN: 1241 |STR_TIME: 2.572767972946167
> STR_ID: 4oc2 |STR_LEN: 1249 |STR_TIME: 2.6665990352630615
> STR_ID: 4oc3 |STR_LEN: 1077 |STR_TIME: 2.7694451808929443
> STR_ID: 4oc4 |STR_LEN: 1075 |STR_TIME: 2.653499126434326
> STR_ID: 4oc5 |STR_LEN: 1211 |STR_TIME: 2.791827917098999
> STR_ID: 4oc6 |STR_LEN: 358 |STR_TIME: 1.1728620529174805
> STR_ID: 4oc7 |STR_LEN: 230 |STR_TIME: 0.4566471576690674
> STR_ID: 4oc8 |STR_LEN: 1265 |STR_TIME: 6.360754013061523
> STR_ID: 4oc9 |STR_LEN: 9613 |STR_TIME: 20.50229501724243
> STR_ID: 4oca |STR_LEN: 495 |STR_TIME: 1.3823790550231934
> STR_ID: 4ocb |STR_LEN: 92 |STR_TIME: 0.21004009246826172
> STR_ID: 4occ |STR_LEN: 605 |STR_TIME: 0.7063372135162354
> STR_ID: 4ocd |STR_LEN: 91 |STR_TIME: 0.2093181610107422
> STR_ID: 4oce |STR_LEN: 458 |STR_TIME: 0.787412166595459
> STR_ID: 4ocf |STR_LEN: 1568 |STR_TIME: 3.031122922897339
> STR_ID: 4ocg |STR_LEN: 1299 |STR_TIME: 3.813352108001709
> STR_ID: 4och |STR_LEN: 192 |STR_TIME: 0.5285000801086426
> STR_ID: 4oci |STR_LEN: 184 |STR_TIME: 0.5430238246917725
> STR_ID: 4ocj |STR_LEN: 890 |STR_TIME: 0.8571887016296387
> STR_ID: 4ock |STR_LEN: 711 |STR_TIME: 0.862360954284668
> STR_ID: 4ocl |STR_LEN: 1038 |STR_TIME: 3.329115867614746
> STR_ID: 4ocm |STR_LEN: 1140 |STR_TIME: 3.3366031646728516
> STR_ID: 4ocn |STR_LEN: 1053 |STR_TIME: 3.2657201290130615
> STR_ID: 4oco |STR_LEN: 548 |STR_TIME: 0.7890450954437256
> STR_ID: 4ocp |STR_LEN: 642 |STR_TIME: 0.8187530040740967
> STR_ID: 4ocq |STR_LEN: 639 |STR_TIME: 0.759174108505249
> STR_ID: 4ocr |STR_LEN: 641 |STR_TIME: 2.1459341049194336
> STR_ID: 4ocs |STR_LEN: 698 |STR_TIME: 2.198831796646118
> STR_ID: 4oct |STR_LEN: 470 |STR_TIME: 1.4925591945648193
> STR_ID: 4ocu |STR_LEN: 668 |STR_TIME: 0.7686572074890137
> STR_ID: 4ocv |STR_LEN: 811 |STR_TIME: 0.8286769390106201
> STR_ID: 4ocw |STR_LEN: 464 |STR_TIME: 2.143706798553467
> STR_ID: 4ocx |STR_LEN: 780 |STR_TIME: 0.9064760208129883
> STR_ID: 4ocy |STR_LEN: 641 |STR_TIME: 0.8767180442810059
> STR_ID: 4ocz |STR_LEN: 555 |STR_TIME: 2.0611188411712646
>> FINISH_DIR: ./data/o/oc/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1728 |DIR_TIME: 241.39684677124023 

>> START_DIR: ./data/o/od/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1od0 |STR_LEN: 1422 |STR_TIME: 1.7896308898925781
> STR_ID: 1od1 |STR_LEN: 751 |STR_TIME: 1.313410997390747
> STR_ID: 1od2 |STR_LEN: 1507 |STR_TIME: 2.756835699081421
> STR_ID: 1od3 |STR_LEN: 411 |STR_TIME: 0.6427721977233887
> STR_ID: 1od4 |STR_LEN: 2257 |STR_TIME: 3.8780148029327393
> STR_ID: 1od5 |STR_LEN: 982 |STR_TIME: 1.5890140533447266
> STR_ID: 1od6 |STR_LEN: 321 |STR_TIME: 0.38950467109680176
> STR_ID: 1od7 |STR_LEN: 120 |STR_TIME: 0.25482702255249023
> STR_ID: 1od8 |STR_LEN: 941 |STR_TIME: 1.4102592468261719
> STR_ID: 1od9 |STR_LEN: 192 |STR_TIME: 0.2845921516418457
> STR_ID: 1oda |STR_LEN: 118 |STR_TIME: 0.26509594917297363
> STR_ID: 1odb |STR_LEN: 933 |STR_TIME: 1.2192051410675049
> STR_ID: 1odc |STR_LEN: 685 |STR_TIME: 1.0800859928131104
> STR_ID: 1odd |STR_LEN: 152 |STR_TIME: 0.23799800872802734
> STR_ID: 1ode |STR_LEN: 681 |STR_TIME: 0.8414766788482666
> STR_ID: 1odf |STR_LEN: 359 |STR_TIME: 0.6150410175323486
> STR_ID: 1odg |STR_LEN: 240 |STR_TIME: 0.45692896842956543
> STR_ID: 1odh |STR_LEN: 190 |STR_TIME: 0.5014328956604004
> STR_ID: 1odi |STR_LEN: 1809 |STR_TIME: 3.9316930770874023
> STR_ID: 1odj |STR_LEN: 1674 |STR_TIME: 2.5913500785827637
> STR_ID: 1odk |STR_LEN: 2156 |STR_TIME: 2.6042978763580322
> STR_ID: 1odl |STR_LEN: 2137 |STR_TIME: 2.812221050262451
> STR_ID: 1odm |STR_LEN: 920 |STR_TIME: 1.5244488716125488
> STR_ID: 1odn |STR_LEN: 719 |STR_TIME: 0.7352249622344971
> STR_ID: 1odo |STR_LEN: 852 |STR_TIME: 0.9746220111846924
> STR_ID: 1odp |STR_LEN: 20 |STR_TIME: 0.5266091823577881
> STR_ID: 1odq |STR_LEN: 20 |STR_TIME: 0.38724398612976074
> STR_ID: 1odr |STR_LEN: 20 |STR_TIME: 0.4293861389160156
> STR_ID: 1ods |STR_LEN: 4593 |STR_TIME: 5.482650995254517
> STR_ID: 1odt |STR_LEN: 1199 |STR_TIME: 1.3236217498779297
> STR_ID: 1odu |STR_LEN: 848 |STR_TIME: 1.5822079181671143
> STR_ID: 1odv |STR_LEN: 566 |STR_TIME: 0.8724639415740967
> STR_ID: 1odw |STR_LEN: 264 |STR_TIME: 0.3993399143218994
> STR_ID: 1odx |STR_LEN: 338 |STR_TIME: 0.509868860244751
> STR_ID: 1ody |STR_LEN: 344 |STR_TIME: 0.42328977584838867
> STR_ID: 1odz |STR_LEN: 1801 |STR_TIME: 4.1569719314575195
> STR_ID: 2od0 |STR_LEN: 424 |STR_TIME: 0.7605807781219482
> STR_ID: 2od1 |STR_LEN: 52 |STR_TIME: 5.77507209777832
> STR_ID: 2od2 |STR_LEN: 470 |STR_TIME: 0.7285168170928955
> STR_ID: 2od3 |STR_LEN: 550 |STR_TIME: 0.7058148384094238
> STR_ID: 2od4 |STR_LEN: 395 |STR_TIME: 0.51774001121521
> STR_ID: 2od5 |STR_LEN: 175 |STR_TIME: 0.2804567813873291
> STR_ID: 2od6 |STR_LEN: 749 |STR_TIME: 1.0929429531097412
> STR_ID: 2od7 |STR_LEN: 432 |STR_TIME: 0.7187790870666504
> STR_ID: 2od8 |STR_LEN: 284 |STR_TIME: 0.5977358818054199
> STR_ID: 2od9 |STR_LEN: 417 |STR_TIME: 0.7517638206481934
> STR_ID: 2oda |STR_LEN: 925 |STR_TIME: 1.6814730167388916
> STR_ID: 2odb |STR_LEN: 262 |STR_TIME: 0.7846720218658447
> STR_ID: 2odc |STR_LEN: 47 |STR_TIME: 0.29931116104125977
> STR_ID: 2odd |STR_LEN: 65 |STR_TIME: 5.561357736587524
> STR_ID: 2ode |STR_LEN: 1541 |STR_TIME: 2.0358259677886963
> STR_ID: 2odf |STR_LEN: 3629 |STR_TIME: 4.473999977111816
> STR_ID: 2odg |STR_LEN: 225 |STR_TIME: 0.8797450065612793
> STR_ID: 2odh |STR_LEN: 440 |STR_TIME: 0.6026837825775146
> STR_ID: 2odi |STR_LEN: 1175 |STR_TIME: 1.5858590602874756
> STR_ID: 2odj |STR_LEN: 778 |STR_TIME: 1.5566730499267578
> STR_ID: 2odk |STR_LEN: 519 |STR_TIME: 1.1094310283660889
> STR_ID: 2odl |STR_LEN: 554 |STR_TIME: 0.8079028129577637
> STR_ID: 2odm |STR_LEN: 162 |STR_TIME: 0.35012102127075195
> STR_ID: 2odn |STR_LEN: 341 |STR_TIME: 0.627399206161499
> STR_ID: 2odo |STR_LEN: 1486 |STR_TIME: 2.8008410930633545
> STR_ID: 2odp |STR_LEN: 758 |STR_TIME: 1.1109139919281006
> STR_ID: 2odq |STR_LEN: 634 |STR_TIME: 1.1451373100280762
> STR_ID: 2odr |STR_LEN: 1858 |STR_TIME: 3.6337568759918213
> STR_ID: 2odt |STR_LEN: 615 |STR_TIME: 0.7918751239776611
> STR_ID: 2odu |STR_LEN: 233 |STR_TIME: 0.4893350601196289
> STR_ID: 2odv |STR_LEN: 270 |STR_TIME: 0.528411865234375
> STR_ID: 2odw |STR_LEN: 355 |STR_TIME: 0.700437068939209
> STR_ID: 2odx |STR_LEN: 55 |STR_TIME: 3.9751291275024414
> STR_ID: 2ody |STR_LEN: 1308 |STR_TIME: 1.8958170413970947
> STR_ID: 3od0 |STR_LEN: 271 |STR_TIME: 0.5518677234649658
> STR_ID: 3od1 |STR_LEN: 1107 |STR_TIME: 2.796416997909546
> STR_ID: 3od2 |STR_LEN: 335 |STR_TIME: 0.6078341007232666
> STR_ID: 3od3 |STR_LEN: 1025 |STR_TIME: 2.1956679821014404
> STR_ID: 3od4 |STR_LEN: 497 |STR_TIME: 1.3717048168182373
> STR_ID: 3od5 |STR_LEN: 1261 |STR_TIME: 2.138916015625
> STR_ID: 3od6 |STR_LEN: 367 |STR_TIME: 1.3631339073181152
> STR_ID: 3od7 |STR_LEN: 448 |STR_TIME: 0.7846560478210449
> STR_ID: 3od8 |STR_LEN: 1132 |STR_TIME: 2.42763090133667
> STR_ID: 3od9 |STR_LEN: 908 |STR_TIME: 1.4591648578643799
> STR_ID: 3oda |STR_LEN: 1021 |STR_TIME: 2.0963759422302246
> STR_ID: 3odb |STR_LEN: 527 |STR_TIME: 0.7163259983062744
> STR_ID: 3odc |STR_LEN: 266 |STR_TIME: 0.665410041809082
> STR_ID: 3odd |STR_LEN: 779 |STR_TIME: 1.1999659538269043
> STR_ID: 3ode |STR_LEN: 237 |STR_TIME: 0.6095747947692871
> STR_ID: 3odf |STR_LEN: 769 |STR_TIME: 1.2361760139465332
> STR_ID: 3odg |STR_LEN: 527 |STR_TIME: 1.1419341564178467
> STR_ID: 3odh |STR_LEN: 1538 |STR_TIME: 3.6377780437469482
> STR_ID: 3odi |STR_LEN: 3264 |STR_TIME: 3.9232609272003174
> STR_ID: 3odj |STR_LEN: 175 |STR_TIME: 0.37346410751342773
> STR_ID: 3odk |STR_LEN: 214 |STR_TIME: 0.45647716522216797
> STR_ID: 3odl |STR_LEN: 3486 |STR_TIME: 3.9050021171569824
> STR_ID: 3odm |STR_LEN: 4458 |STR_TIME: 16.000401258468628
> STR_ID: 3odn |STR_LEN: 435 |STR_TIME: 1.4683620929718018
> STR_ID: 3odo |STR_LEN: 740 |STR_TIME: 2.7632150650024414
> STR_ID: 3odp |STR_LEN: 418 |STR_TIME: 1.4116191864013672
> STR_ID: 3odq |STR_LEN: 578 |STR_TIME: 1.159250259399414
> STR_ID: 3odr |STR_LEN: 391 |STR_TIME: 1.2334709167480469
> STR_ID: 3ods |STR_LEN: 530 |STR_TIME: 1.4266459941864014
> STR_ID: 3odt |STR_LEN: 1625 |STR_TIME: 2.4501800537109375
> STR_ID: 3odu |STR_LEN: 1077 |STR_TIME: 3.5240042209625244
> STR_ID: 3odv |STR_LEN: 170 |STR_TIME: 0.43757176399230957
> STR_ID: 3odw |STR_LEN: 657 |STR_TIME: 2.5782463550567627
> STR_ID: 3odx |STR_LEN: 671 |STR_TIME: 2.559001922607422
> STR_ID: 3ody |STR_LEN: 334 |STR_TIME: 1.2725419998168945
> STR_ID: 3odz |STR_LEN: 360 |STR_TIME: 1.3208129405975342
> STR_ID: 4od0 |STR_LEN: 566 |STR_TIME: 2.0031039714813232
> STR_ID: 4od1 |STR_LEN: 497 |STR_TIME: 2.3595709800720215
> STR_ID: 4od2 |STR_LEN: 520 |STR_TIME: 1.801551103591919
> STR_ID: 4od3 |STR_LEN: 466 |STR_TIME: 2.3308279514312744
> STR_ID: 4od4 |STR_LEN: 1650 |STR_TIME: 5.18700385093689
> STR_ID: 4od5 |STR_LEN: 1674 |STR_TIME: 5.664788007736206
> STR_ID: 4od6 |STR_LEN: 201 |STR_TIME: 0.6141970157623291
> STR_ID: 4od7 |STR_LEN: 1134 |STR_TIME: 3.325753927230835
> STR_ID: 4od8 |STR_LEN: 891 |STR_TIME: 2.1800498962402344
> STR_ID: 4od9 |STR_LEN: 1184 |STR_TIME: 2.800726890563965
> STR_ID: 4oda |STR_LEN: 705 |STR_TIME: 2.1328282356262207
> STR_ID: 4odb |STR_LEN: 792 |STR_TIME: 1.6217091083526611
> STR_ID: 4odc |STR_LEN: 699 |STR_TIME: 0.7284119129180908
> STR_ID: 4odd |STR_LEN: 450 |STR_TIME: 0.8554332256317139
> STR_ID: 4ode |STR_LEN: 192 |STR_TIME: 0.4524879455566406
> STR_ID: 4odf |STR_LEN: 104 |STR_TIME: 0.41712212562561035
> STR_ID: 4odg |STR_LEN: 199 |STR_TIME: 0.577160120010376
> STR_ID: 4odh |STR_LEN: 449 |STR_TIME: 2.253324031829834
> STR_ID: 4odi |STR_LEN: 1134 |STR_TIME: 3.514765977859497
> STR_ID: 4odj |STR_LEN: 687 |STR_TIME: 1.6923561096191406
> STR_ID: 4odk |STR_LEN: 361 |STR_TIME: 0.7801320552825928
> STR_ID: 4odl |STR_LEN: 366 |STR_TIME: 1.3427958488464355
> STR_ID: 4odm |STR_LEN: 1306 |STR_TIME: 2.826326847076416
> STR_ID: 4odn |STR_LEN: 399 |STR_TIME: 0.7514939308166504
> STR_ID: 4odo |STR_LEN: 1099 |STR_TIME: 2.0302000045776367
> STR_ID: 4odp |STR_LEN: 213 |STR_TIME: 0.45134592056274414
> STR_ID: 4odq |STR_LEN: 225 |STR_TIME: 0.4737050533294678
> STR_ID: 4odr |STR_LEN: 536 |STR_TIME: 0.8750131130218506
> STR_ID: 4ods |STR_LEN: 677 |STR_TIME: 0.859670877456665
> STR_ID: 4odt |STR_LEN: 711 |STR_TIME: 0.9626293182373047
> STR_ID: 4odu |STR_LEN: 1169 |STR_TIME: 1.6333730220794678
> STR_ID: 4odv |STR_LEN: 533 |STR_TIME: 0.8676199913024902
> STR_ID: 4odw |STR_LEN: 867 |STR_TIME: 3.0732460021972656
> STR_ID: 4odx |STR_LEN: 775 |STR_TIME: 3.0916638374328613
> STR_ID: 7odc |STR_LEN: 809 |STR_TIME: 0.9777400493621826
>> FINISH_DIR: ./data/o/od/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1869 |DIR_TIME: 242.0410351753235 

>> START_DIR: ./data/o/oe/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1oe0 |STR_LEN: 973 |STR_TIME: 1.7912631034851074
> STR_ID: 1oe1 |STR_LEN: 803 |STR_TIME: 1.455564022064209
> STR_ID: 1oe2 |STR_LEN: 885 |STR_TIME: 2.0109808444976807
> STR_ID: 1oe3 |STR_LEN: 893 |STR_TIME: 1.4708106517791748
> STR_ID: 1oe4 |STR_LEN: 1194 |STR_TIME: 1.459244966506958
> STR_ID: 1oe5 |STR_LEN: 748 |STR_TIME: 1.2750380039215088
> STR_ID: 1oe6 |STR_LEN: 627 |STR_TIME: 1.2802822589874268
> STR_ID: 1oe7 |STR_LEN: 634 |STR_TIME: 0.9680271148681641
> STR_ID: 1oe8 |STR_LEN: 727 |STR_TIME: 0.9968960285186768
> STR_ID: 1oe9 |STR_LEN: 1204 |STR_TIME: 2.042294979095459
> STR_ID: 1oeb |STR_LEN: 377 |STR_TIME: 0.41277289390563965
> STR_ID: 1oec |STR_LEN: 445 |STR_TIME: 0.6639070510864258
> STR_ID: 1oed |STR_LEN: 636 |STR_TIME: 1.3625411987304688
> STR_ID: 1oee |STR_LEN: 362 |STR_TIME: 0.5195000171661377
> STR_ID: 1oef |STR_LEN: 24 |STR_TIME: 0.4757881164550781
> STR_ID: 1oeg |STR_LEN: 23 |STR_TIME: 0.4362781047821045
> STR_ID: 1oeh |STR_LEN: 8 |STR_TIME: 0.474517822265625
> STR_ID: 1oei |STR_LEN: 24 |STR_TIME: 1.3816430568695068
> STR_ID: 1oej |STR_LEN: 289 |STR_TIME: 0.4405050277709961
> STR_ID: 1oek |STR_LEN: 217 |STR_TIME: 0.42391014099121094
> STR_ID: 1oel |STR_LEN: 3817 |STR_TIME: 6.604380130767822
> STR_ID: 1oem |STR_LEN: 462 |STR_TIME: 0.6831238269805908
> STR_ID: 1oen |STR_LEN: 660 |STR_TIME: 1.0468108654022217
> STR_ID: 1oeo |STR_LEN: 434 |STR_TIME: 0.6698212623596191
> STR_ID: 1oep |STR_LEN: 667 |STR_TIME: 0.9207329750061035
> STR_ID: 1oes |STR_LEN: 478 |STR_TIME: 0.7701759338378906
> STR_ID: 1oet |STR_LEN: 546 |STR_TIME: 0.7195580005645752
> STR_ID: 1oeu |STR_LEN: 466 |STR_TIME: 0.69126296043396
> STR_ID: 1oev |STR_LEN: 573 |STR_TIME: 0.7160677909851074
> STR_ID: 1oew |STR_LEN: 946 |STR_TIME: 1.4588580131530762
> STR_ID: 1oex |STR_LEN: 841 |STR_TIME: 1.4493169784545898
> STR_ID: 1oey |STR_LEN: 1064 |STR_TIME: 1.654660940170288
> STR_ID: 1oez |STR_LEN: 785 |STR_TIME: 1.1248996257781982
> STR_ID: 2oe0 |STR_LEN: 382 |STR_TIME: 0.5181591510772705
> STR_ID: 2oe1 |STR_LEN: 395 |STR_TIME: 0.5374438762664795
> STR_ID: 2oe2 |STR_LEN: 372 |STR_TIME: 0.6430158615112305
> STR_ID: 2oe3 |STR_LEN: 363 |STR_TIME: 0.49394822120666504
> STR_ID: 2oe4 |STR_LEN: 338 |STR_TIME: 0.4203050136566162
> STR_ID: 2oe5 |STR_LEN: 201 |STR_TIME: 0.2897481918334961
> STR_ID: 2oe6 |STR_LEN: 104 |STR_TIME: 0.23691701889038086
> STR_ID: 2oe7 |STR_LEN: 347 |STR_TIME: 0.4052300453186035
> STR_ID: 2oe8 |STR_LEN: 185 |STR_TIME: 0.27723002433776855
> STR_ID: 2oe9 |STR_LEN: 396 |STR_TIME: 0.43309593200683594
> STR_ID: 2oea |STR_LEN: 397 |STR_TIME: 0.43547916412353516
> STR_ID: 2oeb |STR_LEN: 301 |STR_TIME: 0.7166509628295898
> STR_ID: 2oec |STR_LEN: 1813 |STR_TIME: 3.0035829544067383
> STR_ID: 2oed |STR_LEN: 56 |STR_TIME: 0.23808789253234863
> STR_ID: 2oee |STR_LEN: 458 |STR_TIME: 0.5169610977172852
> STR_ID: 2oef |STR_LEN: 559 |STR_TIME: 0.9894590377807617
> STR_ID: 2oeg |STR_LEN: 708 |STR_TIME: 1.0759949684143066
> STR_ID: 2oeh |STR_LEN: 136 |STR_TIME: 10.795768022537231
> STR_ID: 2oei |STR_LEN: 82 |STR_TIME: 0.25168395042419434
> STR_ID: 2oej |STR_LEN: 888 |STR_TIME: 1.552743911743164
> STR_ID: 2oek |STR_LEN: 1553 |STR_TIME: 1.953855037689209
> STR_ID: 2oel |STR_LEN: 1496 |STR_TIME: 1.7896499633789062
> STR_ID: 2oem |STR_LEN: 1427 |STR_TIME: 1.7585852146148682
> STR_ID: 2oen |STR_LEN: 362 |STR_TIME: 0.7121820449829102
> STR_ID: 2oeo |STR_LEN: 191 |STR_TIME: 0.41208815574645996
> STR_ID: 2oep |STR_LEN: 380 |STR_TIME: 0.6562740802764893
> STR_ID: 2oeq |STR_LEN: 548 |STR_TIME: 0.9594759941101074
> STR_ID: 2oer |STR_LEN: 568 |STR_TIME: 0.9135873317718506
> STR_ID: 2oes |STR_LEN: 351 |STR_TIME: 0.6297190189361572
> STR_ID: 2oeu |STR_LEN: 263 |STR_TIME: 0.4587399959564209
> STR_ID: 2oev |STR_LEN: 697 |STR_TIME: 2.4129977226257324
> STR_ID: 2oew |STR_LEN: 437 |STR_TIME: 1.326617956161499
> STR_ID: 2oex |STR_LEN: 772 |STR_TIME: 2.540318250656128
> STR_ID: 2oey |STR_LEN: 26 |STR_TIME: 1.6592597961425781
> STR_ID: 2oez |STR_LEN: 908 |STR_TIME: 1.4140868186950684
> STR_ID: 3oe0 |STR_LEN: 455 |STR_TIME: 1.6841049194335938
> STR_ID: 3oe1 |STR_LEN: 3511 |STR_TIME: 8.117869138717651
> STR_ID: 3oe3 |STR_LEN: 930 |STR_TIME: 2.0133659839630127
> STR_ID: 3oe4 |STR_LEN: 375 |STR_TIME: 0.5341441631317139
> STR_ID: 3oe5 |STR_LEN: 352 |STR_TIME: 0.5300109386444092
> STR_ID: 3oe6 |STR_LEN: 423 |STR_TIME: 1.7130980491638184
> STR_ID: 3oe7 |STR_LEN: 9622 |STR_TIME: 33.05317282676697
> STR_ID: 3oe8 |STR_LEN: 1290 |STR_TIME: 4.816022872924805
> STR_ID: 3oe9 |STR_LEN: 837 |STR_TIME: 3.0993659496307373
> STR_ID: 3oea |STR_LEN: 801 |STR_TIME: 0.8065459728240967
> STR_ID: 3oeb |STR_LEN: 294 |STR_TIME: 0.39026594161987305
> STR_ID: 3oec |STR_LEN: 1921 |STR_TIME: 4.282719135284424
> STR_ID: 3oed |STR_LEN: 864 |STR_TIME: 2.991635799407959
> STR_ID: 3oee |STR_LEN: 9713 |STR_TIME: 33.94982385635376
> STR_ID: 3oef |STR_LEN: 665 |STR_TIME: 1.5824551582336426
