>> START_DIR: ./data/h/h0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1h00 |STR_LEN: 490 |STR_TIME: 0.04877305030822754
> STR_ID: 3hc8 |STR_LEN: 502 |STR_TIME: 0.05628395080566406
> STR_ID: 3hc9 |STR_LEN: 268 |STR_TIME: 0.05887413024902344
> STR_ID: 3hca |STR_LEN: 841 |STR_TIME: 0.10156893730163574
> STR_ID: 3hcb |STR_LEN: 767 |STR_TIME: 0.10237693786621094
> STR_ID: 3hcc |STR_LEN: 800 |STR_TIME: 0.12209701538085938
> STR_ID: 3hcd |STR_LEN: 769 |STR_TIME: 0.10354471206665039
> STR_ID: 3hce |STR_LEN: 628 |STR_TIME: 0.09975504875183105
> STR_ID: 3hcf |STR_LEN: 610 |STR_TIME: 0.13501501083374023
> STR_ID: 3hcg |STR_LEN: 1327 |STR_TIME: 0.10158205032348633
> STR_ID: 3hch |STR_LEN: 463 |STR_TIME: 0.047865867614746094
> STR_ID: 3hci |STR_LEN: 406 |STR_TIME: 0.07429695129394531
> STR_ID: 3hcj |STR_LEN: 760 |STR_TIME: 0.05636405944824219
> STR_ID: 3hck |STR_LEN: 107 |STR_TIME: 0.726417064666748
> STR_ID: 3hcl |STR_LEN: 8 |STR_TIME: 0.0023310184478759766
> STR_ID: 3hcm |STR_LEN: 284 |STR_TIME: 0.030811071395874023
> STR_ID: 3hcn |STR_LEN: 1531 |STR_TIME: 0.14455604553222656
> STR_ID: 3hco |STR_LEN: 1125 |STR_TIME: 0.20705485343933105
> STR_ID: 3hcp |STR_LEN: 1263 |STR_TIME: 0.12210607528686523
> STR_ID: 3hcq |STR_LEN: 576 |STR_TIME: 0.08165788650512695
> STR_ID: 3hcr |STR_LEN: 1070 |STR_TIME: 0.16354799270629883
> STR_ID: 3hcs |STR_LEN: 520 |STR_TIME: 0.05141711235046387
> STR_ID: 3hct |STR_LEN: 450 |STR_TIME: 0.04046487808227539
> STR_ID: 3hcu |STR_LEN: 548 |STR_TIME: 0.07417917251586914
> STR_ID: 3hcv |STR_LEN: 651 |STR_TIME: 0.11505293846130371
> STR_ID: 3hcw |STR_LEN: 666 |STR_TIME: 0.08918976783752441
> STR_ID: 3hcx |STR_LEN: 329 |STR_TIME: 0.030508756637573242
> STR_ID: 3hcy |STR_LEN: 301 |STR_TIME: 0.03954195976257324
> STR_ID: 3hcz |STR_LEN: 277 |STR_TIME: 0.02792811393737793
> STR_ID: 4hc1 |STR_LEN: 1295 |STR_TIME: 0.4833989143371582
> STR_ID: 4hc3 |STR_LEN: 148 |STR_TIME: 0.014255285263061523
> STR_ID: 4hc4 |STR_LEN: 558 |STR_TIME: 0.05455279350280762
> STR_ID: 4hc5 |STR_LEN: 1060 |STR_TIME: 0.10590219497680664
> STR_ID: 4hc6 |STR_LEN: 222 |STR_TIME: 0.022899150848388672
> STR_ID: 4hc7 |STR_LEN: 502 |STR_TIME: 0.10751891136169434
> STR_ID: 4hc8 |STR_LEN: 540 |STR_TIME: 0.06392717361450195
> STR_ID: 4hc9 |STR_LEN: 483 |STR_TIME: 0.0362391471862793
> STR_ID: 4hca |STR_LEN: 141 |STR_TIME: 0.035684823989868164
> STR_ID: 4hcb |STR_LEN: 1454 |STR_TIME: 0.18834471702575684
> STR_ID: 4hcc |STR_LEN: 982 |STR_TIME: 0.14857077598571777
> STR_ID: 4hcd |STR_LEN: 930 |STR_TIME: 0.06599211692810059
> STR_ID: 4hce |STR_LEN: 364 |STR_TIME: 0.04693913459777832
> STR_ID: 4hcf |STR_LEN: 307 |STR_TIME: 0.07526397705078125
> STR_ID: 4hcg |STR_LEN: 344 |STR_TIME: 0.03704023361206055
> STR_ID: 4hch |STR_LEN: 1738 |STR_TIME: 0.1336829662322998
> STR_ID: 4hci |STR_LEN: 295 |STR_TIME: 0.035798072814941406
> STR_ID: 4hcj |STR_LEN: 484 |STR_TIME: 0.06835222244262695
> STR_ID: 4hck |STR_LEN: 61 |STR_TIME: 0.49059319496154785
> STR_ID: 4hcl |STR_LEN: 1367 |STR_TIME: 0.1288900375366211
> STR_ID: 4hcn |STR_LEN: 397 |STR_TIME: 0.09479808807373047
> STR_ID: 4hco |STR_LEN: 545 |STR_TIME: 0.06619429588317871
> STR_ID: 4hcp |STR_LEN: 416 |STR_TIME: 0.05380511283874512
> STR_ID: 4hcq |STR_LEN: 544 |STR_TIME: 0.07007002830505371
> STR_ID: 4hcr |STR_LEN: 2274 |STR_TIME: 0.42713189125061035
> STR_ID: 4hcs |STR_LEN: 180 |STR_TIME: 0.01622295379638672
> STR_ID: 4hct |STR_LEN: 474 |STR_TIME: 0.0916299819946289
> STR_ID: 4hcu |STR_LEN: 488 |STR_TIME: 0.053468942642211914
> STR_ID: 4hcv |STR_LEN: 430 |STR_TIME: 0.054791927337646484
> STR_ID: 4hcw |STR_LEN: 2112 |STR_TIME: 0.32100582122802734
> STR_ID: 4hcx |STR_LEN: 1120 |STR_TIME: 0.1532280445098877
> STR_ID: 4hcy |STR_LEN: 2118 |STR_TIME: 0.38344717025756836
> STR_ID: 4hcz |STR_LEN: 293 |STR_TIME: 0.026686906814575195
> STR_ID: 5hc0 |STR_LEN: 828 |STR_TIME: 0.060482025146484375
> STR_ID: 5hc1 |STR_LEN: 1001 |STR_TIME: 0.12415885925292969
> STR_ID: 5hc2 |STR_LEN: 2400 |STR_TIME: 0.2713479995727539
> STR_ID: 5hc3 |STR_LEN: 1919 |STR_TIME: 0.23539400100708008
> STR_ID: 5hc4 |STR_LEN: 2497 |STR_TIME: 0.2216639518737793
> STR_ID: 5hc5 |STR_LEN: 1555 |STR_TIME: 0.2452390193939209
> STR_ID: 5hc6 |STR_LEN: 285 |STR_TIME: 0.03569293022155762
> STR_ID: 5hc7 |STR_LEN: 312 |STR_TIME: 0.03622698783874512
> STR_ID: 5hc8 |STR_LEN: 377 |STR_TIME: 0.080413818359375
> STR_ID: 5hc9 |STR_LEN: 989 |STR_TIME: 0.22262287139892578
> STR_ID: 5hca |STR_LEN: 1063 |STR_TIME: 0.17642903327941895
> STR_ID: 5hcb |STR_LEN: 556 |STR_TIME: 0.09672808647155762
> STR_ID: 5hcc |STR_LEN: 2010 |STR_TIME: 0.41907787322998047
> STR_ID: 5hcd |STR_LEN: 1828 |STR_TIME: 0.3880729675292969
> STR_ID: 5hce |STR_LEN: 1827 |STR_TIME: 0.3986680507659912
> STR_ID: 5hcf |STR_LEN: 1634 |STR_TIME: 0.36754393577575684
> STR_ID: 5hcg |STR_LEN: 746 |STR_TIME: 0.09285902976989746
> STR_ID: 5hch |STR_LEN: 170 |STR_TIME: 0.03173112869262695
> STR_ID: 5hci |STR_LEN: 1664 |STR_TIME: 0.3656020164489746
> STR_ID: 5hcj |STR_LEN: 1668 |STR_TIME: 0.34261298179626465
> STR_ID: 5hck |STR_LEN: 61 |STR_TIME: 0.04391312599182129
> STR_ID: 5hcl |STR_LEN: 389 |STR_TIME: 0.026633262634277344
> STR_ID: 5hcm |STR_LEN: 1557 |STR_TIME: 0.3334331512451172
> STR_ID: 5hcn |STR_LEN: 263 |STR_TIME: 0.0492558479309082
> STR_ID: 5hco |STR_LEN: 625 |STR_TIME: 0.11293578147888184
> STR_ID: 5hcp |STR_LEN: 27468 |STR_TIME: 6.908053874969482
> STR_ID: 5hcq |STR_LEN: 27024 |STR_TIME: 7.404705047607422
> STR_ID: 5hcr |STR_LEN: 27174 |STR_TIME: 7.877388000488281
> STR_ID: 5hct |STR_LEN: 572 |STR_TIME: 0.10697197914123535
> STR_ID: 5hcu |STR_LEN: 1198 |STR_TIME: 0.20113110542297363
> STR_ID: 5hcv |STR_LEN: 961 |STR_TIME: 0.11549901962280273
> STR_ID: 5hcw |STR_LEN: 507 |STR_TIME: 0.059298038482666016
> STR_ID: 5hcx |STR_LEN: 307 |STR_TIME: 0.059526920318603516
> STR_ID: 5hcy |STR_LEN: 394 |STR_TIME: 0.05868697166442871
> STR_ID: 5hcz |STR_LEN: 312 |STR_TIME: 0.06308889389038086
>> FINISH_DIR: ./data/h/hc/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2037 |DIR_TIME: 46.600069999694824 

>> START_DIR: ./data/h/hd/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1hd0 |STR_LEN: 75 |STR_TIME: 0.019343852996826172
> STR_ID: 1hd1 |STR_LEN: 75 |STR_TIME: 1.315593957901001
> STR_ID: 1hd2 |STR_LEN: 388 |STR_TIME: 0.034981727600097656
> STR_ID: 1hd3 |STR_LEN: 119 |STR_TIME: 0.009672164916992188
> STR_ID: 1hd4 |STR_LEN: 101 |STR_TIME: 0.9448938369750977
> STR_ID: 1hd5 |STR_LEN: 367 |STR_TIME: 0.03318190574645996
> STR_ID: 1hd6 |STR_LEN: 37 |STR_TIME: 0.2747371196746826
> STR_ID: 1hd7 |STR_LEN: 548 |STR_TIME: 0.04105091094970703
> STR_ID: 1hd8 |STR_LEN: 482 |STR_TIME: 0.054869890213012695
> STR_ID: 1hd9 |STR_LEN: 11 |STR_TIME: 0.12328410148620605
> STR_ID: 1hda |STR_LEN: 618 |STR_TIME: 0.08768606185913086
> STR_ID: 1hdb |STR_LEN: 1014 |STR_TIME: 0.09921097755432129
> STR_ID: 1hdc |STR_LEN: 1042 |STR_TIME: 0.17312884330749512
> STR_ID: 1hdd |STR_LEN: 156 |STR_TIME: 0.032858848571777344
> STR_ID: 1hde |STR_LEN: 620 |STR_TIME: 0.08874177932739258
> STR_ID: 1hdf |STR_LEN: 331 |STR_TIME: 0.030299901962280273
> STR_ID: 1hdg |STR_LEN: 876 |STR_TIME: 0.14732003211975098
> STR_ID: 1hdh |STR_LEN: 1870 |STR_TIME: 0.16875290870666504
> STR_ID: 1hdi |STR_LEN: 624 |STR_TIME: 0.06155276298522949
> STR_ID: 1hdj |STR_LEN: 77 |STR_TIME: 0.5218188762664795
> STR_ID: 1hdk |STR_LEN: 221 |STR_TIME: 0.024352073669433594
> STR_ID: 1hdl |STR_LEN: 55 |STR_TIME: 0.42351484298706055
> STR_ID: 1hdm |STR_LEN: 367 |STR_TIME: 0.05442404747009277
> STR_ID: 1hdn |STR_LEN: 85 |STR_TIME: 0.5628211498260498
> STR_ID: 1hdo |STR_LEN: 565 |STR_TIME: 0.06467604637145996
> STR_ID: 1hdp |STR_LEN: 63 |STR_TIME: 0.021026134490966797
> STR_ID: 1hdq |STR_LEN: 520 |STR_TIME: 0.05417490005493164
> STR_ID: 1hdr |STR_LEN: 328 |STR_TIME: 0.03595423698425293
> STR_ID: 1hds |STR_LEN: 576 |STR_TIME: 0.08459806442260742
> STR_ID: 1hdt |STR_LEN: 399 |STR_TIME: 0.12559103965759277
> STR_ID: 1hdu |STR_LEN: 1827 |STR_TIME: 0.18886232376098633
> STR_ID: 1hdx |STR_LEN: 867 |STR_TIME: 0.13465285301208496
> STR_ID: 1hdy |STR_LEN: 862 |STR_TIME: 0.10475325584411621
> STR_ID: 1hdz |STR_LEN: 838 |STR_TIME: 0.10822606086730957
> STR_ID: 2hd0 |STR_LEN: 1713 |STR_TIME: 0.27381420135498047
> STR_ID: 2hd1 |STR_LEN: 853 |STR_TIME: 0.10283374786376953
> STR_ID: 2hd3 |STR_LEN: 1416 |STR_TIME: 0.2128591537475586
> STR_ID: 2hd4 |STR_LEN: 547 |STR_TIME: 0.0464932918548584
> STR_ID: 2hd5 |STR_LEN: 552 |STR_TIME: 0.05875205993652344
> STR_ID: 2hd6 |STR_LEN: 492 |STR_TIME: 0.046339988708496094
> STR_ID: 2hd7 |STR_LEN: 142 |STR_TIME: 0.7503361701965332
> STR_ID: 2hd9 |STR_LEN: 361 |STR_TIME: 0.061467885971069336
> STR_ID: 2hda |STR_LEN: 101 |STR_TIME: 0.008946895599365234
> STR_ID: 2hdb |STR_LEN: 1101 |STR_TIME: 0.11238503456115723
> STR_ID: 2hdc |STR_LEN: 131 |STR_TIME: 1.173642873764038
> STR_ID: 2hdd |STR_LEN: 336 |STR_TIME: 0.0360109806060791
> STR_ID: 2hde |STR_LEN: 148 |STR_TIME: 1.0986969470977783
> STR_ID: 2hdf |STR_LEN: 605 |STR_TIME: 0.08344864845275879
> STR_ID: 2hdh |STR_LEN: 839 |STR_TIME: 0.0845639705657959
> STR_ID: 2hdi |STR_LEN: 958 |STR_TIME: 0.20059967041015625
> STR_ID: 2hdj |STR_LEN: 1204 |STR_TIME: 0.10974383354187012
> STR_ID: 2hdk |STR_LEN: 872 |STR_TIME: 0.14641475677490234
> STR_ID: 2hdl |STR_LEN: 77 |STR_TIME: 0.5653791427612305
> STR_ID: 2hdm |STR_LEN: 74 |STR_TIME: 0.5174498558044434
> STR_ID: 2hdn |STR_LEN: 2470 |STR_TIME: 0.4647097587585449
> STR_ID: 2hdo |STR_LEN: 421 |STR_TIME: 0.0327458381652832
> STR_ID: 2hdp |STR_LEN: 130 |STR_TIME: 0.8833227157592773
> STR_ID: 2hdq |STR_LEN: 1214 |STR_TIME: 0.11242079734802246
> STR_ID: 2hdr |STR_LEN: 1037 |STR_TIME: 0.19351696968078613
> STR_ID: 2hds |STR_LEN: 1832 |STR_TIME: 0.17294096946716309
> STR_ID: 2hdu |STR_LEN: 1688 |STR_TIME: 0.20612621307373047
> STR_ID: 2hdv |STR_LEN: 337 |STR_TIME: 0.030604839324951172
> STR_ID: 2hdw |STR_LEN: 833 |STR_TIME: 0.10073685646057129
> STR_ID: 2hdx |STR_LEN: 1004 |STR_TIME: 0.13368916511535645
> STR_ID: 2hdz |STR_LEN: 157 |STR_TIME: 0.013145923614501953
> STR_ID: 3hd0 |STR_LEN: 880 |STR_TIME: 0.11907815933227539
> STR_ID: 3hd1 |STR_LEN: 450 |STR_TIME: 0.03984403610229492
> STR_ID: 3hd2 |STR_LEN: 459 |STR_TIME: 0.07187676429748535
> STR_ID: 3hd3 |STR_LEN: 832 |STR_TIME: 0.0696878433227539
> STR_ID: 3hd4 |STR_LEN: 252 |STR_TIME: 0.027907848358154297
> STR_ID: 3hd5 |STR_LEN: 705 |STR_TIME: 0.07848596572875977
> STR_ID: 3hd6 |STR_LEN: 520 |STR_TIME: 0.05821990966796875
> STR_ID: 3hd7 |STR_LEN: 665 |STR_TIME: 0.14501404762268066
> STR_ID: 3hd8 |STR_LEN: 1148 |STR_TIME: 0.15437531471252441
> STR_ID: 3hda |STR_LEN: 624 |STR_TIME: 0.1010899543762207
> STR_ID: 3hdb |STR_LEN: 676 |STR_TIME: 0.0659639835357666
> STR_ID: 3hdc |STR_LEN: 318 |STR_TIME: 0.02683234214782715
> STR_ID: 3hdd |STR_LEN: 206 |STR_TIME: 0.033026933670043945
> STR_ID: 3hde |STR_LEN: 1016 |STR_TIME: 0.10211920738220215
> STR_ID: 3hdf |STR_LEN: 591 |STR_TIME: 0.08380794525146484
> STR_ID: 3hdg |STR_LEN: 612 |STR_TIME: 0.07013678550720215
> STR_ID: 3hdh |STR_LEN: 873 |STR_TIME: 0.11992001533508301
> STR_ID: 3hdi |STR_LEN: 1126 |STR_TIME: 0.1640019416809082
> STR_ID: 3hdj |STR_LEN: 1134 |STR_TIME: 0.1027231216430664
> STR_ID: 3hdk |STR_LEN: 302 |STR_TIME: 0.03316688537597656
> STR_ID: 3hdl |STR_LEN: 948 |STR_TIME: 0.07268404960632324
> STR_ID: 3hdm |STR_LEN: 294 |STR_TIME: 0.07779121398925781
> STR_ID: 3hdn |STR_LEN: 284 |STR_TIME: 0.041954994201660156
> STR_ID: 3hdo |STR_LEN: 1222 |STR_TIME: 0.11553001403808594
> STR_ID: 3hdp |STR_LEN: 211 |STR_TIME: 0.022548913955688477
> STR_ID: 3hdq |STR_LEN: 4889 |STR_TIME: 0.6914260387420654
> STR_ID: 3hds |STR_LEN: 884 |STR_TIME: 0.11341691017150879
> STR_ID: 3hdt |STR_LEN: 373 |STR_TIME: 0.052034854888916016
> STR_ID: 3hdu |STR_LEN: 451 |STR_TIME: 0.06503486633300781
> STR_ID: 3hdv |STR_LEN: 727 |STR_TIME: 0.07530617713928223
> STR_ID: 3hdx |STR_LEN: 1062 |STR_TIME: 0.18661975860595703
> STR_ID: 3hdy |STR_LEN: 4176 |STR_TIME: 0.6893088817596436
> STR_ID: 3hdz |STR_LEN: 711 |STR_TIME: 0.062200069427490234
> STR_ID: 4hd0 |STR_LEN: 719 |STR_TIME: 0.10590481758117676
> STR_ID: 4hd1 |STR_LEN: 307 |STR_TIME: 0.05268287658691406
> STR_ID: 4hd4 |STR_LEN: 811 |STR_TIME: 0.16956782341003418
> STR_ID: 4hd5 |STR_LEN: 480 |STR_TIME: 0.06250500679016113
> STR_ID: 4hd6 |STR_LEN: 831 |STR_TIME: 0.09161067008972168
> STR_ID: 4hd7 |STR_LEN: 790 |STR_TIME: 0.08717894554138184
> STR_ID: 4hd8 |STR_LEN: 369 |STR_TIME: 0.07309317588806152
> STR_ID: 4hd9 |STR_LEN: 446 |STR_TIME: 0.08069491386413574
> STR_ID: 4hda |STR_LEN: 558 |STR_TIME: 0.07439208030700684
> STR_ID: 4hdb |STR_LEN: 384 |STR_TIME: 0.04468798637390137
> STR_ID: 4hdc |STR_LEN: 558 |STR_TIME: 0.060224056243896484
> STR_ID: 4hdd |STR_LEN: 133 |STR_TIME: 0.05626702308654785
> STR_ID: 4hde |STR_LEN: 417 |STR_TIME: 0.03728222846984863
> STR_ID: 4hdf |STR_LEN: 380 |STR_TIME: 0.04407501220703125
> STR_ID: 4hdg |STR_LEN: 1685 |STR_TIME: 0.259387731552124
> STR_ID: 4hdh |STR_LEN: 1651 |STR_TIME: 0.27980995178222656
> STR_ID: 4hdi |STR_LEN: 940 |STR_TIME: 0.15513205528259277
> STR_ID: 4hdj |STR_LEN: 757 |STR_TIME: 0.07695841789245605
> STR_ID: 4hdk |STR_LEN: 1166 |STR_TIME: 0.16120433807373047
> STR_ID: 4hdl |STR_LEN: 151 |STR_TIME: 0.015014886856079102
> STR_ID: 4hdm |STR_LEN: 844 |STR_TIME: 0.0950770378112793
> STR_ID: 4hdn |STR_LEN: 753 |STR_TIME: 0.09085679054260254
> STR_ID: 4hdo |STR_LEN: 744 |STR_TIME: 0.10929417610168457
> STR_ID: 4hdp |STR_LEN: 451 |STR_TIME: 0.04784822463989258
> STR_ID: 4hdq |STR_LEN: 576 |STR_TIME: 0.07376384735107422
> STR_ID: 4hdr |STR_LEN: 2529 |STR_TIME: 0.25203990936279297
> STR_ID: 4hds |STR_LEN: 866 |STR_TIME: 0.09595608711242676
> STR_ID: 4hdt |STR_LEN: 630 |STR_TIME: 0.10200619697570801
> STR_ID: 4hdu |STR_LEN: 134 |STR_TIME: 0.024466991424560547
> STR_ID: 4hdv |STR_LEN: 135 |STR_TIME: 0.022813081741333008
> STR_ID: 5hd0 |STR_LEN: 1643 |STR_TIME: 0.12844610214233398
> STR_ID: 5hd1 |STR_LEN: 27239 |STR_TIME: 6.937692880630493
> STR_ID: 5hd2 |STR_LEN: 355 |STR_TIME: 0.043900251388549805
> STR_ID: 5hd3 |STR_LEN: 217 |STR_TIME: 0.023772239685058594
> STR_ID: 5hd4 |STR_LEN: 630 |STR_TIME: 0.1396470069885254
> STR_ID: 5hd5 |STR_LEN: 217 |STR_TIME: 0.026062965393066406
> STR_ID: 5hd6 |STR_LEN: 3030 |STR_TIME: 0.7458639144897461
> STR_ID: 5hd7 |STR_LEN: 627 |STR_TIME: 0.17339396476745605
> STR_ID: 5hd8 |STR_LEN: 1732 |STR_TIME: 0.3783760070800781
> STR_ID: 5hd9 |STR_LEN: 361 |STR_TIME: 0.06749296188354492
> STR_ID: 5hda |STR_LEN: 366 |STR_TIME: 0.04181385040283203
> STR_ID: 5hdb |STR_LEN: 3483 |STR_TIME: 1.0766160488128662
> STR_ID: 5hdc |STR_LEN: 217 |STR_TIME: 0.022969961166381836
> STR_ID: 5hdd |STR_LEN: 217 |STR_TIME: 0.020617008209228516
> STR_ID: 5hde |STR_LEN: 655 |STR_TIME: 0.06624889373779297
> STR_ID: 5hdf |STR_LEN: 1319 |STR_TIME: 0.24016094207763672
> STR_ID: 5hdg |STR_LEN: 244 |STR_TIME: 0.01940298080444336
> STR_ID: 5hdh |STR_LEN: 851 |STR_TIME: 0.14250922203063965
> STR_ID: 5hdi |STR_LEN: 1338 |STR_TIME: 0.1576089859008789
> STR_ID: 5hdj |STR_LEN: 776 |STR_TIME: 0.12726402282714844
> STR_ID: 5hdk |STR_LEN: 961 |STR_TIME: 0.0907740592956543
> STR_ID: 5hdl |STR_LEN: 966 |STR_TIME: 0.14177608489990234
> STR_ID: 5hdm |STR_LEN: 1950 |STR_TIME: 0.22372102737426758
> STR_ID: 5hdn |STR_LEN: 1161 |STR_TIME: 0.14641904830932617
> STR_ID: 5hdo |STR_LEN: 970 |STR_TIME: 0.0800468921661377
> STR_ID: 5hdp |STR_LEN: 2244 |STR_TIME: 0.36101508140563965
> STR_ID: 5hdq |STR_LEN: 903 |STR_TIME: 0.1051628589630127
> STR_ID: 5hdr |STR_LEN: 2219 |STR_TIME: 0.3381960391998291
> STR_ID: 5hds |STR_LEN: 217 |STR_TIME: 0.022342920303344727
> STR_ID: 5hdt |STR_LEN: 2165 |STR_TIME: 0.8905000686645508
> STR_ID: 5hdu |STR_LEN: 1676 |STR_TIME: 0.1369152069091797
> STR_ID: 5hdv |STR_LEN: 1721 |STR_TIME: 0.2019178867340088
> STR_ID: 5hdw |STR_LEN: 170 |STR_TIME: 0.02661418914794922
> STR_ID: 5hdx |STR_LEN: 1654 |STR_TIME: 0.13140201568603516
> STR_ID: 5hdy |STR_LEN: 235 |STR_TIME: 0.05349993705749512
> STR_ID: 5hdz |STR_LEN: 1671 |STR_TIME: 0.17657995223999023
>> FINISH_DIR: ./data/h/hd/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2201 |DIR_TIME: 36.333779096603394 

>> START_DIR: ./data/h/he/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1he1 |STR_LEN: 1344 |STR_TIME: 0.11051583290100098
> STR_ID: 1he2 |STR_LEN: 494 |STR_TIME: 0.06779599189758301
> STR_ID: 1he3 |STR_LEN: 495 |STR_TIME: 0.07753801345825195
> STR_ID: 1he4 |STR_LEN: 515 |STR_TIME: 0.03593111038208008
> STR_ID: 1he5 |STR_LEN: 478 |STR_TIME: 0.041281938552856445
> STR_ID: 1he7 |STR_LEN: 141 |STR_TIME: 0.017499923706054688
> STR_ID: 1he8 |STR_LEN: 923 |STR_TIME: 0.1425018310546875
> STR_ID: 1he9 |STR_LEN: 199 |STR_TIME: 0.0208280086517334
> STR_ID: 1hea |STR_LEN: 368 |STR_TIME: 0.07333803176879883
> STR_ID: 1heb |STR_LEN: 364 |STR_TIME: 0.03651785850524902
> STR_ID: 1hec |STR_LEN: 348 |STR_TIME: 0.037528038024902344
> STR_ID: 1hed |STR_LEN: 365 |STR_TIME: 0.038066864013671875
> STR_ID: 1hee |STR_LEN: 1827 |STR_TIME: 0.21546292304992676
> STR_ID: 1hef |STR_LEN: 127 |STR_TIME: 0.014294862747192383
> STR_ID: 1heg |STR_LEN: 133 |STR_TIME: 0.016973257064819336
> STR_ID: 1heh |STR_LEN: 88 |STR_TIME: 0.021676063537597656
> STR_ID: 1hei |STR_LEN: 1183 |STR_TIME: 0.12492489814758301
> STR_ID: 1hej |STR_LEN: 88 |STR_TIME: 0.15006589889526367
> STR_ID: 1hek |STR_LEN: 232 |STR_TIME: 0.03616690635681152
> STR_ID: 1hel |STR_LEN: 314 |STR_TIME: 0.02191305160522461
> STR_ID: 1hem |STR_LEN: 314 |STR_TIME: 0.02099919319152832
> STR_ID: 1hen |STR_LEN: 314 |STR_TIME: 0.022512197494506836
> STR_ID: 1heo |STR_LEN: 314 |STR_TIME: 0.02130579948425293
> STR_ID: 1hep |STR_LEN: 314 |STR_TIME: 0.0236968994140625
> STR_ID: 1heq |STR_LEN: 314 |STR_TIME: 0.021394014358520508
> STR_ID: 1her |STR_LEN: 314 |STR_TIME: 0.025213241577148438
> STR_ID: 1hes |STR_LEN: 298 |STR_TIME: 0.04089093208312988
> STR_ID: 1het |STR_LEN: 2193 |STR_TIME: 0.23701882362365723
> STR_ID: 1heu |STR_LEN: 2053 |STR_TIME: 0.20627808570861816
> STR_ID: 1hev |STR_LEN: 43 |STR_TIME: 0.06117820739746094
> STR_ID: 1hew |STR_LEN: 235 |STR_TIME: 0.02126908302307129
> STR_ID: 1hex |STR_LEN: 390 |STR_TIME: 0.05522465705871582
> STR_ID: 1hey |STR_LEN: 210 |STR_TIME: 0.01930069923400879
> STR_ID: 1hez |STR_LEN: 1023 |STR_TIME: 0.1772780418395996
> STR_ID: 2he0 |STR_LEN: 805 |STR_TIME: 0.06692314147949219
> STR_ID: 2he2 |STR_LEN: 570 |STR_TIME: 0.04696488380432129
> STR_ID: 2he3 |STR_LEN: 322 |STR_TIME: 0.029326200485229492
> STR_ID: 2he4 |STR_LEN: 204 |STR_TIME: 0.022540807723999023
> STR_ID: 2he5 |STR_LEN: 1408 |STR_TIME: 0.2321929931640625
> STR_ID: 2he7 |STR_LEN: 530 |STR_TIME: 0.054329872131347656
> STR_ID: 2he8 |STR_LEN: 1092 |STR_TIME: 0.13891029357910156
> STR_ID: 2he9 |STR_LEN: 620 |STR_TIME: 0.0659482479095459
> STR_ID: 2hea |STR_LEN: 309 |STR_TIME: 0.024187088012695312
> STR_ID: 2heb |STR_LEN: 361 |STR_TIME: 0.024960041046142578
> STR_ID: 2hec |STR_LEN: 318 |STR_TIME: 0.022009849548339844
> STR_ID: 2hed |STR_LEN: 331 |STR_TIME: 0.021870136260986328
> STR_ID: 2hee |STR_LEN: 324 |STR_TIME: 0.02468419075012207
> STR_ID: 2hef |STR_LEN: 302 |STR_TIME: 0.021839141845703125
> STR_ID: 2heg |STR_LEN: 1316 |STR_TIME: 0.1164851188659668
> STR_ID: 2heh |STR_LEN: 383 |STR_TIME: 0.04602313041687012
> STR_ID: 2hei |STR_LEN: 456 |STR_TIME: 0.05005002021789551
> STR_ID: 2hej |STR_LEN: 1403 |STR_TIME: 0.11062884330749512
> STR_ID: 2hek |STR_LEN: 1115 |STR_TIME: 0.1809389591217041
> STR_ID: 2hel |STR_LEN: 307 |STR_TIME: 0.03445911407470703
> STR_ID: 2hem |STR_LEN: 24 |STR_TIME: 0.11311888694763184
> STR_ID: 2hen |STR_LEN: 1345 |STR_TIME: 0.19379401206970215
> STR_ID: 2heo |STR_LEN: 357 |STR_TIME: 0.028306007385253906
> STR_ID: 2hep |STR_LEN: 42 |STR_TIME: 0.28460001945495605
> STR_ID: 2heq |STR_LEN: 84 |STR_TIME: 0.5429379940032959
> STR_ID: 2hes |STR_LEN: 610 |STR_TIME: 0.09274697303771973
> STR_ID: 2het |STR_LEN: 732 |STR_TIME: 0.10533809661865234
> STR_ID: 2heu |STR_LEN: 3718 |STR_TIME: 0.4113609790802002
> STR_ID: 2hev |STR_LEN: 355 |STR_TIME: 0.044322967529296875
> STR_ID: 2hew |STR_LEN: 233 |STR_TIME: 0.025342941284179688
> STR_ID: 2hex |STR_LEN: 470 |STR_TIME: 0.0982968807220459
> STR_ID: 2hey |STR_LEN: 719 |STR_TIME: 0.07659387588500977
> STR_ID: 2hez |STR_LEN: 860 |STR_TIME: 0.09195399284362793
> STR_ID: 3he0 |STR_LEN: 803 |STR_TIME: 0.08420419692993164
> STR_ID: 3he1 |STR_LEN: 1600 |STR_TIME: 0.193739652633667
> STR_ID: 3he2 |STR_LEN: 1039 |STR_TIME: 0.10348224639892578
